loan_id,sector,initial_rating,ead,Actual_Default,Predicted_Default,Risk_Score_Percent
L040215,Financials,B,7319776.1,0.0,0.0,38.89
L025737,Real_Estate,B,6554515.69,1.0,0.0,38.89
L002686,Retail,BBB,374441.33,0.0,0.0,38.89
L017525,Telecom,BBB,61206168.68,0.0,0.0,38.88
L029946,Energy,BBB,48098244.76,0.0,0.0,38.88
L038299,Technology,BBB,847239.86,0.0,0.0,38.86
L033914,Industrials,A,6570548.67,0.0,0.0,38.85
L025050,Industrials,B,1035005.1,0.0,0.0,38.84
L046278,Utilities,A,97071.62,0.0,0.0,38.83
L001045,Real_Estate,A,2870848.68,0.0,0.0,38.82
L043273,Real_Estate,AA,1378144.16,0.0,0.0,38.8
L012853,Energy,BBB,442031.46,0.0,0.0,38.78
L042890,Consumer,BBB,613636.86,0.0,0.0,38.78
L016713,Healthcare,BBB,1575735.12,0.0,0.0,38.78
L038482,Utilities,BBB,170910.74,0.0,0.0,38.77
L040375,Consumer,BBB,530403.81,0.0,0.0,38.77
L037919,Energy,BBB,954816.93,0.0,0.0,38.77
L046915,Consumer,AA,1651583.25,0.0,0.0,38.76
L041715,Financials,B,8605091.71,0.0,0.0,38.74
L027439,Financials,B,1009523.0,0.0,0.0,38.74
L008759,Energy,BBB,272134.94,1.0,0.0,38.73
L011133,Industrials,B,1884418.38,0.0,0.0,38.72
L037337,Technology,BBB,2557274.72,1.0,0.0,38.71
L000797,Real_Estate,BBB,520989.29,0.0,0.0,38.67
L035452,Industrials,BBB,1724053.85,0.0,0.0,38.64
L023133,Telecom,BBB,2456461.64,0.0,0.0,38.64
L029270,Technology,BBB,471794.5,0.0,0.0,38.62
L046390,Real_Estate,AA,6041099.05,0.0,0.0,38.62
L029569,Energy,BBB,476765.0,0.0,0.0,38.62
L041156,Telecom,B,3556657.36,0.0,0.0,38.61
L026664,Utilities,B,587568.98,0.0,0.0,38.61
L018090,Healthcare,BBB,1415422.11,0.0,0.0,38.6
L023372,Consumer,AA,2970149.8,1.0,0.0,38.6
L038468,Industrials,BB,793729.43,0.0,0.0,38.59
L025144,Energy,AAA,778817.24,0.0,0.0,38.58
L008672,Consumer,AAA,612769.67,0.0,0.0,38.58
L002819,Telecom,A,896598.33,0.0,0.0,38.56
L038974,Industrials,AA,10209972.42,0.0,0.0,38.55
L000347,Financials,A,6207569.0,0.0,0.0,38.54
L040627,Technology,A,1845331.34,0.0,0.0,38.54
L043976,Retail,BB,272917.75,0.0,0.0,38.53
L031617,Energy,AAA,3567436.77,0.0,0.0,38.53
L000021,Industrials,BB,6080685.54,0.0,0.0,38.52
L042877,Technology,BBB,1712364.71,0.0,0.0,38.52
L043255,Financials,BBB,9602817.84,0.0,0.0,38.52
L032687,Real_Estate,B,1009363.56,0.0,0.0,38.51
L008074,Retail,AA,57392.9,0.0,0.0,38.5
L024291,Financials,BBB,2180802.58,0.0,0.0,38.5
L005884,Consumer,A,897382.51,1.0,0.0,38.5
L029859,Energy,B,810495.31,0.0,0.0,38.5
L014529,Retail,AA,821206.28,0.0,0.0,38.5
L004617,Utilities,A,1431109.0,0.0,0.0,38.5
L002391,Technology,AA,1290415.42,0.0,0.0,38.49
L029453,Industrials,BBB,983626.19,0.0,0.0,38.48
L007541,Retail,A,176342.04,0.0,0.0,38.48
L002344,Real_Estate,A,15158456.8,0.0,0.0,38.48
L003955,Technology,BBB,802148.9,0.0,0.0,38.47
L046100,Retail,AA,50000.0,0.0,0.0,38.46
L044320,Retail,B,132174.22,0.0,0.0,38.44
L038024,Industrials,BB,12674767.08,0.0,0.0,38.44
L028517,Financials,B,3481429.47,0.0,0.0,38.44
L032012,Energy,AAA,2323415.25,0.0,0.0,38.43
L017694,Telecom,B,1878408.58,0.0,0.0,38.43
L019730,Utilities,A,1776164.63,0.0,0.0,38.39
L032678,Industrials,BBB,1029492.04,1.0,0.0,38.37
L017698,Financials,BBB,5077101.55,1.0,0.0,38.35
L042493,Technology,B,1732485.52,0.0,0.0,38.34
L008062,Industrials,BBB,282097.65,0.0,0.0,38.32
L025307,Industrials,B,1241466.8,1.0,0.0,38.32
L020077,Consumer,B,315947.15,0.0,0.0,38.31
L020217,Healthcare,BBB,2331311.02,0.0,0.0,38.3
L042445,Energy,BBB,5984292.62,0.0,0.0,38.3
L024612,Utilities,A,4150609.23,0.0,0.0,38.29
L014464,Industrials,B,166522.26,0.0,0.0,38.29
L031250,Technology,B,342681.67,0.0,0.0,38.28
L023872,Real_Estate,A,2508445.29,0.0,0.0,38.28
L034350,Technology,A,475166.17,0.0,0.0,38.27
L012132,Telecom,AA,3622013.67,0.0,0.0,38.26
L044558,Real_Estate,B,2785809.67,0.0,0.0,38.25
L013060,Technology,BBB,493027.45,0.0,0.0,38.25
L021868,Industrials,B,75521.41,0.0,0.0,38.24
L022386,Energy,BBB,6952694.95,0.0,0.0,38.23
L037876,Real_Estate,BBB,744969.95,0.0,0.0,38.22
L026842,Industrials,A,9108352.06,0.0,0.0,38.22
L030492,Industrials,A,50000.0,0.0,0.0,38.22
L014254,Energy,BBB,1393695.12,1.0,0.0,38.22
L036235,Financials,AA,1466913.61,0.0,0.0,38.21
L044626,Technology,AA,1961893.49,0.0,0.0,38.21
L044407,Telecom,BBB,334749.85,0.0,0.0,38.2
L032939,Retail,AA,361088.45,0.0,0.0,38.18
L039676,Energy,B,1557877.85,0.0,0.0,38.18
L015371,Real_Estate,BBB,812820.24,0.0,0.0,38.18
L040964,Retail,AA,297961.92,0.0,0.0,38.18
L021340,Technology,B,523201.81,1.0,0.0,38.17
L005963,Healthcare,AA,4830455.81,0.0,0.0,38.16
L027334,Technology,A,370874.71,1.0,0.0,38.15
L034593,Technology,BBB,3803506.49,0.0,0.0,38.14
L023451,Energy,BBB,5118667.5,0.0,0.0,38.14
L046079,Utilities,BB,1343852.38,0.0,0.0,38.13
L033674,Consumer,BB,356013.23,0.0,0.0,38.13
L015956,Financials,B,1300427.13,0.0,0.0,38.11
L027620,Healthcare,A,3317132.82,0.0,0.0,38.1
L002941,Utilities,BB,780913.37,0.0,0.0,38.1
L002375,Energy,BBB,53335.74,1.0,0.0,38.09
L013575,Utilities,BBB,3877708.12,0.0,0.0,38.09
L007026,Real_Estate,B,11419335.58,0.0,0.0,38.06
L007050,Real_Estate,B,3945738.08,0.0,0.0,38.04
L028396,Healthcare,BBB,714782.5,1.0,0.0,38.04
L009307,Energy,BBB,225239.7,0.0,0.0,38.04
L007480,Industrials,A,1410558.77,0.0,0.0,38.03
L041569,Real_Estate,A,2135869.83,0.0,0.0,38.03
L006651,Real_Estate,B,841394.5,0.0,0.0,38.02
L022654,Healthcare,A,849166.09,0.0,0.0,38.01
L045110,Utilities,A,8849760.68,0.0,0.0,38.01
L007885,Healthcare,BBB,1008912.97,0.0,0.0,37.99
L005998,Technology,B,70381.38,0.0,0.0,37.98
L038387,Industrials,A,616117.07,0.0,0.0,37.98
L009625,Consumer,BBB,911073.14,1.0,0.0,37.98
L017550,Consumer,AA,163028.46,1.0,0.0,37.97
L036437,Retail,B,320760.56,1.0,0.0,37.97
L012577,Utilities,AA,1290597.19,0.0,0.0,37.95
L011485,Industrials,BB,684331.54,0.0,0.0,37.95
L023990,Utilities,BBB,14609236.27,0.0,0.0,37.94
L040499,Retail,BBB,497564.52,0.0,0.0,37.94
L036051,Utilities,B,7239733.52,0.0,0.0,37.93
L046227,Utilities,BBB,1378147.23,0.0,0.0,37.92
L047758,Retail,A,797200.19,0.0,0.0,37.91
L002356,Real_Estate,B,681435.79,0.0,0.0,37.91
L039798,Healthcare,B,577732.88,0.0,0.0,37.91
L012177,Industrials,AA,29366891.76,0.0,0.0,37.9
L010523,Energy,BBB,5224645.65,0.0,0.0,37.9
L000967,Industrials,BB,1336101.23,0.0,0.0,37.9
L011520,Real_Estate,BBB,1076068.59,1.0,0.0,37.89
L002660,Technology,BBB,2373410.58,0.0,0.0,37.88
L011158,Consumer,AA,184992.18,0.0,0.0,37.88
L044817,Retail,B,531651.17,0.0,0.0,37.87
L029003,Real_Estate,B,16541874.47,0.0,0.0,37.87
L038249,Utilities,B,40350439.11,0.0,0.0,37.87
L033607,Financials,BB,2134555.02,0.0,0.0,37.87
L033271,Technology,AAA,831785.05,0.0,0.0,37.85
L035885,Real_Estate,AA,1367437.17,0.0,0.0,37.84
L012446,Retail,AA,186070.85,0.0,0.0,37.84
L045238,Telecom,B,1297725.84,1.0,0.0,37.84
L022745,Telecom,B,1944082.09,0.0,0.0,37.81
L035047,Telecom,B,3905383.46,0.0,0.0,37.8
L004092,Retail,B,50000.0,1.0,0.0,37.8
L043630,Industrials,BBB,2828341.54,0.0,0.0,37.8
L016117,Utilities,BBB,2601838.12,0.0,0.0,37.78
L004875,Consumer,BBB,529672.87,0.0,0.0,37.78
L031285,Real_Estate,B,2279326.35,0.0,0.0,37.77
L031634,Healthcare,BBB,803399.94,0.0,0.0,37.77
L020197,Telecom,B,2776684.4,0.0,0.0,37.77
L027415,Retail,BBB,533364.16,1.0,0.0,37.75
L040273,Real_Estate,BBB,1868726.57,0.0,0.0,37.74
L011839,Industrials,B,1071664.99,0.0,0.0,37.72
L033073,Utilities,BBB,226534.1,0.0,0.0,37.7
L026806,Real_Estate,A,216963.94,0.0,0.0,37.69
L047626,Financials,B,2958641.16,1.0,0.0,37.69
L028707,Financials,BBB,3087751.47,0.0,0.0,37.68
L007667,Utilities,B,756704.39,1.0,0.0,37.68
L013515,Energy,AAA,302691.12,0.0,0.0,37.67
L033885,Real_Estate,A,1234352.13,0.0,0.0,37.67
L007833,Retail,A,129185.9,0.0,0.0,37.66
L032278,Healthcare,A,219751.38,1.0,0.0,37.65
L044269,Industrials,B,521325.08,0.0,0.0,37.65
L005606,Healthcare,B,648284.1,0.0,0.0,37.64
L016126,Telecom,AA,1066015.04,1.0,0.0,37.63
L027871,Real_Estate,B,3647964.45,1.0,0.0,37.63
L000394,Financials,BBB,706734.37,0.0,0.0,37.62
L019728,Utilities,BBB,1663387.43,0.0,0.0,37.6
L002826,Utilities,BBB,4329478.59,0.0,0.0,37.6
L040967,Retail,A,50000.0,0.0,0.0,37.59
L031230,Technology,BBB,975387.38,0.0,0.0,37.58
L040862,Financials,BBB,2164237.71,0.0,0.0,37.58
L044257,Retail,BBB,577810.93,0.0,0.0,37.57
L037204,Industrials,BBB,2422536.72,0.0,0.0,37.57
L009562,Retail,AA,1794080.34,1.0,0.0,37.55
L032421,Telecom,A,192078.47,0.0,0.0,37.54
L006574,Technology,BBB,982243.24,0.0,0.0,37.53
L004591,Utilities,AAA,11932992.67,0.0,0.0,37.52
L022735,Technology,BBB,4757373.76,0.0,0.0,37.52
L011333,Energy,AAA,3798484.0,0.0,0.0,37.51
L047848,Consumer,BB,6363318.72,0.0,0.0,37.51
L011660,Financials,A,1156861.13,0.0,0.0,37.49
L032197,Consumer,B,714544.5,0.0,0.0,37.48
L010735,Healthcare,B,306406.51,0.0,0.0,37.47
L019619,Telecom,AAA,233923.66,0.0,0.0,37.47
L035231,Utilities,B,891093.03,0.0,0.0,37.46
L028321,Industrials,BB,594079.34,0.0,0.0,37.46
L028227,Consumer,AAA,185371.52,0.0,0.0,37.45
L005756,Real_Estate,BBB,19371186.52,0.0,0.0,37.44
L031967,Consumer,B,670798.72,0.0,0.0,37.44
L010784,Telecom,BBB,1951593.06,0.0,0.0,37.43
L021800,Industrials,AA,847556.16,0.0,0.0,37.38
L031391,Technology,A,2078335.73,0.0,0.0,37.37
L037508,Industrials,AA,392964.4,0.0,0.0,37.35
L011770,Industrials,BBB,903500.6,0.0,0.0,37.35
L034464,Telecom,AA,962836.63,0.0,0.0,37.35
L011386,Utilities,BBB,7591675.92,0.0,0.0,37.34
L011712,Technology,A,543815.99,0.0,0.0,37.34
L045032,Energy,BBB,4338586.21,1.0,0.0,37.33
L039367,Healthcare,A,13688753.02,0.0,0.0,37.33
L001020,Industrials,BBB,389733.01,0.0,0.0,37.32
L010462,Utilities,A,3173240.92,0.0,0.0,37.3
L040603,Industrials,BBB,492218.07,0.0,0.0,37.3
L009170,Financials,BBB,2025160.41,0.0,0.0,37.27
L039643,Technology,BBB,3618038.76,1.0,0.0,37.25
L012843,Healthcare,BBB,1241828.33,1.0,0.0,37.24
L003743,Healthcare,A,5165459.91,0.0,0.0,37.24
L012641,Technology,BBB,454236.62,0.0,0.0,37.23
L003078,Telecom,B,1649065.3,0.0,0.0,37.23
L039202,Telecom,B,2485509.53,0.0,0.0,37.23
L004116,Technology,B,69119.23,0.0,0.0,37.22
L004859,Energy,A,549692.02,0.0,0.0,37.21
L011600,Healthcare,AA,404115.51,1.0,0.0,37.2
L007503,Consumer,BB,697690.36,0.0,0.0,37.17
L004539,Consumer,BBB,550126.73,0.0,0.0,37.16
L004362,Utilities,BBB,429478.27,1.0,0.0,37.15
L049840,Financials,BBB,438408.63,0.0,0.0,37.15
L005571,Telecom,BBB,7783342.48,0.0,0.0,37.12
L049050,Utilities,AA,808453.81,0.0,0.0,37.12
L019083,Financials,A,795030.29,0.0,0.0,37.11
L034269,Technology,BBB,8067364.97,0.0,0.0,37.09
L045587,Real_Estate,AAA,653157.27,0.0,0.0,37.08
L002154,Financials,B,970800.3,0.0,0.0,37.08
L017156,Technology,AA,5736424.34,0.0,0.0,37.08
L018871,Energy,A,1497929.76,0.0,0.0,37.07
L040329,Technology,B,3133568.82,0.0,0.0,37.06
L048129,Technology,AA,338021.41,0.0,0.0,37.06
L021380,Utilities,BBB,1771572.71,0.0,0.0,37.05
L049558,Energy,AAA,2622559.17,0.0,0.0,37.05
L004495,Financials,BB,959683.25,0.0,0.0,37.04
L018509,Financials,BBB,1601929.92,0.0,0.0,37.01
L006267,Consumer,BBB,62783.43,0.0,0.0,37.0
L011342,Healthcare,BBB,7908987.85,1.0,0.0,36.99
L037889,Telecom,B,1073722.55,0.0,0.0,36.97
L028281,Retail,B,1327678.23,0.0,0.0,36.97
L021918,Industrials,A,3452218.56,0.0,0.0,36.97
L010717,Utilities,B,1881573.2,0.0,0.0,36.96
L040719,Real_Estate,B,1565720.83,0.0,0.0,36.95
L014649,Healthcare,BBB,1011065.8,0.0,0.0,36.95
L011187,Telecom,B,5561256.65,0.0,0.0,36.94
L034209,Consumer,B,509681.85,1.0,0.0,36.94
L034109,Consumer,AA,3079930.02,0.0,0.0,36.93
L035408,Consumer,AA,1012006.9,0.0,0.0,36.92
L017330,Energy,BBB,642815.24,0.0,0.0,36.91
L029717,Technology,BBB,149149.23,0.0,0.0,36.89
L018053,Real_Estate,AA,2717024.61,1.0,0.0,36.89
L048890,Financials,BBB,528194.36,0.0,0.0,36.86
L026056,Telecom,A,1131327.83,0.0,0.0,36.85
L038587,Financials,AAA,8295643.34,0.0,0.0,36.84
L043795,Utilities,A,1101971.69,0.0,0.0,36.84
L046356,Real_Estate,B,2140325.08,0.0,0.0,36.83
L008684,Industrials,AA,1773357.96,0.0,0.0,36.8
L047294,Energy,B,3497634.87,0.0,0.0,36.79
L034745,Energy,A,11422259.66,0.0,0.0,36.79
L025165,Technology,BBB,1507922.81,1.0,0.0,36.77
L023492,Retail,AAA,561040.49,0.0,0.0,36.77
L016402,Retail,B,233204.13,1.0,0.0,36.75
L014957,Retail,AAA,628240.92,0.0,0.0,36.75
L038726,Energy,BB,766357.35,0.0,0.0,36.71
L002184,Consumer,B,609112.41,0.0,0.0,36.7
L013636,Telecom,AAA,7116653.89,0.0,0.0,36.7
L010056,Healthcare,A,2336423.59,0.0,0.0,36.69
L048237,Telecom,AA,1333616.47,0.0,0.0,36.69
L005603,Real_Estate,BBB,806287.76,0.0,0.0,36.68
L030887,Retail,A,88876.35,1.0,0.0,36.67
L041409,Technology,AA,1362165.9,0.0,0.0,36.67
L041661,Energy,BBB,15262464.14,0.0,0.0,36.64
L030872,Energy,BBB,7413108.6,0.0,0.0,36.63
L047554,Industrials,BBB,189313.85,0.0,0.0,36.63
L032770,Retail,A,1627473.9,0.0,0.0,36.61
L031003,Energy,BB,5015546.46,0.0,0.0,36.61
L047524,Healthcare,BBB,419331.23,0.0,0.0,36.61
L022385,Industrials,BB,84019.79,1.0,0.0,36.6
L001542,Financials,BBB,3580592.41,0.0,0.0,36.59
L004628,Financials,B,4925727.2,1.0,0.0,36.57
L025468,Technology,A,1374920.95,0.0,0.0,36.56
L038145,Energy,B,2095144.49,0.0,0.0,36.56
L044115,Industrials,AAA,5554942.11,0.0,0.0,36.56
L008929,Telecom,BBB,4697607.64,0.0,0.0,36.53
L002267,Retail,BBB,3374429.09,0.0,0.0,36.52
L010096,Industrials,AA,2084338.62,0.0,0.0,36.51
L041333,Healthcare,A,3696781.73,0.0,0.0,36.5
L003670,Energy,BBB,1696194.57,0.0,0.0,36.5
L023452,Financials,BBB,682861.36,0.0,0.0,36.5
L004996,Retail,AA,595281.82,0.0,0.0,36.49
L033938,Financials,BBB,37878459.25,0.0,0.0,36.45
L039265,Industrials,BB,843249.65,0.0,0.0,36.44
L024296,Industrials,AAA,343405.09,0.0,0.0,36.43
L000156,Energy,B,1483726.6,0.0,0.0,36.43
L016466,Telecom,B,85221.04,0.0,0.0,36.41
L031612,Real_Estate,B,845721.37,0.0,0.0,36.41
L003738,Healthcare,BBB,1761484.55,0.0,0.0,36.4
L012988,Retail,B,164422.67,0.0,0.0,36.4
L024802,Energy,AA,2086509.22,0.0,0.0,36.4
L006902,Telecom,B,2396316.04,0.0,0.0,36.4
L007229,Telecom,BBB,744707.01,0.0,0.0,36.38
L031601,Utilities,AAA,24314205.6,0.0,0.0,36.37
L004546,Telecom,B,1723171.71,0.0,0.0,36.36
L032981,Financials,BBB,464177.31,0.0,0.0,36.35
L009537,Utilities,BBB,3472243.83,0.0,0.0,36.35
L015008,Energy,B,5182251.16,0.0,0.0,36.34
L048823,Retail,AA,605967.32,1.0,0.0,36.34
L018366,Retail,B,79640.17,0.0,0.0,36.33
L039431,Utilities,B,1891710.26,0.0,0.0,36.33
L029908,Healthcare,B,2082764.57,0.0,0.0,36.33
L015002,Healthcare,A,4355304.26,1.0,0.0,36.29
L037707,Utilities,BBB,1855908.57,0.0,0.0,36.29
L010786,Healthcare,BBB,110707.73,0.0,0.0,36.29
L018511,Utilities,BBB,5346084.87,0.0,0.0,36.29
L035737,Retail,AAA,2467107.51,0.0,0.0,36.28
L043923,Technology,A,1986137.69,1.0,0.0,36.27
L047680,Real_Estate,A,1556935.53,0.0,0.0,36.27
L001942,Utilities,B,104942.05,0.0,0.0,36.26
L000698,Healthcare,BB,4547718.75,0.0,0.0,36.25
L028516,Energy,B,290976.48,0.0,0.0,36.25
L042197,Energy,BBB,2765679.07,0.0,0.0,36.25
L042595,Consumer,B,641305.47,0.0,0.0,36.24
L000209,Healthcare,AAA,510770.44,0.0,0.0,36.22
L037996,Consumer,B,377423.87,0.0,0.0,36.21
L026137,Technology,A,1370417.39,0.0,0.0,36.2
L024795,Healthcare,BB,840688.24,0.0,0.0,36.19
L045959,Industrials,BBB,2431967.74,0.0,0.0,36.18
L044792,Technology,BB,135965.14,0.0,0.0,36.17
L029912,Real_Estate,A,4188472.65,0.0,0.0,36.15
L036774,Energy,BBB,19378220.8,0.0,0.0,36.14
L020726,Real_Estate,AA,51540761.83,0.0,0.0,36.13
L032281,Healthcare,BBB,637996.3,0.0,0.0,36.12
L041221,Real_Estate,A,1935566.56,0.0,0.0,36.1
L012079,Financials,A,1931847.62,0.0,0.0,36.09
L036608,Utilities,BBB,1660281.15,0.0,0.0,36.09
L046713,Utilities,BB,9814731.44,0.0,0.0,36.08
L012276,Financials,BBB,4564321.4,0.0,0.0,36.07
L029823,Energy,B,88800.02,1.0,0.0,36.07
L037363,Financials,B,839483.42,0.0,0.0,36.06
L046666,Technology,AA,899309.07,0.0,0.0,36.05
L043788,Industrials,A,10155767.65,0.0,0.0,36.04
L033207,Real_Estate,BBB,62943071.96,0.0,0.0,36.03
L047871,Utilities,BBB,122783.46,0.0,0.0,36.03
L003451,Retail,BB,220525.69,1.0,0.0,36.01
L015670,Industrials,BB,2876877.63,0.0,0.0,36.01
L022442,Real_Estate,AAA,9560443.75,0.0,0.0,36.01
L002400,Industrials,B,2394891.1,0.0,0.0,35.96
L036064,Energy,B,3745487.43,0.0,0.0,35.96
L032898,Healthcare,B,355872.71,0.0,0.0,35.92
L026670,Retail,B,248680.97,1.0,0.0,35.92
L045768,Technology,B,154091.63,0.0,0.0,35.9
L010276,Industrials,AAA,3052127.64,0.0,0.0,35.88
L002566,Financials,AA,1977580.04,0.0,0.0,35.88
L020057,Healthcare,B,2088812.37,0.0,0.0,35.86
L017191,Technology,B,1296638.75,0.0,0.0,35.85
L034277,Telecom,BBB,2261279.28,1.0,0.0,35.84
L034039,Financials,B,1669178.85,0.0,0.0,35.82
L014926,Telecom,AA,8252561.07,0.0,0.0,35.81
L040175,Energy,A,5544373.01,0.0,0.0,35.79
L003206,Telecom,A,1968179.28,0.0,0.0,35.79
L017028,Technology,BBB,1771698.21,0.0,0.0,35.75
L036760,Healthcare,B,295087.71,1.0,0.0,35.72
L047060,Financials,B,2560296.99,0.0,0.0,35.71
L041833,Real_Estate,BBB,15034978.53,0.0,0.0,35.69
L012291,Financials,BBB,1378207.44,0.0,0.0,35.68
L010048,Real_Estate,BBB,2136669.26,0.0,0.0,35.67
L028458,Technology,A,1307034.03,0.0,0.0,35.67
L040660,Consumer,BB,419117.81,0.0,0.0,35.66
L041642,Technology,B,534288.53,0.0,0.0,35.65
L043421,Technology,BBB,95112.24,0.0,0.0,35.65
L029969,Healthcare,B,134593.8,0.0,0.0,35.65
L019961,Healthcare,AA,3054705.53,0.0,0.0,35.63
L001902,Real_Estate,AA,739531.17,0.0,0.0,35.6
L027228,Financials,B,4104717.29,0.0,0.0,35.59
L014160,Technology,A,1476244.12,0.0,0.0,35.58
L047133,Financials,BBB,964091.97,0.0,0.0,35.54
L013641,Real_Estate,BBB,1610207.17,0.0,0.0,35.53
L027013,Industrials,A,4714158.95,0.0,0.0,35.53
L018228,Utilities,A,943504.19,0.0,0.0,35.53
L029492,Consumer,A,378907.76,0.0,0.0,35.53
L011996,Financials,B,19040861.16,0.0,0.0,35.53
L001712,Technology,AA,4709210.99,1.0,0.0,35.53
L027265,Telecom,BBB,70078.74,0.0,0.0,35.51
L042062,Utilities,B,3472316.8,0.0,0.0,35.51
L036174,Industrials,BBB,9353858.93,0.0,0.0,35.51
L048725,Retail,A,214179.66,0.0,0.0,35.5
L044925,Industrials,B,2988467.35,0.0,0.0,35.49
L047334,Financials,A,1277535.6,0.0,0.0,35.48
L024361,Energy,BBB,3296601.6,0.0,0.0,35.47
L022159,Telecom,BBB,3211911.25,0.0,0.0,35.45
L023089,Retail,B,972182.58,1.0,0.0,35.45
L038741,Consumer,AAA,216015.97,0.0,0.0,35.44
L032015,Healthcare,BBB,1356237.78,0.0,0.0,35.43
L039382,Healthcare,BBB,230298.22,0.0,0.0,35.43
L034686,Consumer,AA,577150.49,0.0,0.0,35.42
L013244,Retail,B,179844.65,0.0,0.0,35.41
L046515,Industrials,A,3131846.76,0.0,0.0,35.41
L041753,Healthcare,B,93166.91,0.0,0.0,35.38
L016629,Utilities,B,1392079.75,0.0,0.0,35.38
L018801,Consumer,A,346702.02,0.0,0.0,35.35
L041893,Utilities,B,233888.25,0.0,0.0,35.35
L039289,Technology,BBB,972567.18,1.0,0.0,35.35
L013358,Energy,BB,1927623.18,1.0,0.0,35.33
L005939,Utilities,BBB,299212.41,0.0,0.0,35.33
L013308,Industrials,AA,6488908.49,0.0,0.0,35.32
L047856,Healthcare,B,3208228.15,0.0,0.0,35.31
L040828,Consumer,AA,233346.5,0.0,0.0,35.31
L016430,Telecom,AA,1595003.1,1.0,0.0,35.3
L015783,Technology,BB,589800.96,0.0,0.0,35.29
L030919,Energy,B,6492256.44,0.0,0.0,35.29
L038765,Financials,A,4608917.33,0.0,0.0,35.28
L007786,Consumer,BBB,311873.26,0.0,0.0,35.27
L029027,Consumer,A,453849.97,0.0,0.0,35.27
L025918,Retail,A,135895.86,0.0,0.0,35.26
L019025,Consumer,A,942057.75,0.0,0.0,35.25
L027743,Consumer,BBB,820261.85,0.0,0.0,35.25
L047279,Financials,A,2663379.48,0.0,0.0,35.25
L008619,Retail,BBB,137191.85,0.0,0.0,35.24
L008208,Consumer,B,124035.16,0.0,0.0,35.21
L005019,Consumer,B,993648.17,0.0,0.0,35.2
L001625,Industrials,CCC,8830073.65,0.0,0.0,35.2
L028596,Telecom,A,946099.55,0.0,0.0,35.19
L042256,Consumer,AAA,186353.66,0.0,0.0,35.19
L026055,Real_Estate,A,1027252.43,0.0,0.0,35.15
L034295,Healthcare,BBB,1110429.9,0.0,0.0,35.13
L041730,Energy,BBB,1396075.02,0.0,0.0,35.13
L019886,Financials,A,3048600.56,0.0,0.0,35.11
L014066,Financials,B,15022360.33,0.0,0.0,35.1
L041871,Consumer,A,50000.0,0.0,0.0,35.1
L019049,Industrials,BBB,2472337.03,1.0,0.0,35.1
L007619,Real_Estate,BBB,372313.64,0.0,0.0,35.1
L049982,Technology,AA,224428.25,0.0,0.0,35.09
L040906,Technology,BBB,858946.36,0.0,0.0,35.09
L002376,Energy,BBB,371308.62,0.0,0.0,35.08
L004334,Healthcare,BBB,15908871.84,0.0,0.0,35.04
L049311,Utilities,BBB,10225725.18,0.0,0.0,35.04
L011075,Technology,BBB,4195048.07,0.0,0.0,35.04
L026552,Technology,AA,4575968.87,0.0,0.0,35.03
L049413,Energy,B,2532041.34,0.0,0.0,35.02
L040819,Healthcare,B,1140849.46,0.0,0.0,35.01
L022639,Retail,A,57200.99,0.0,0.0,35.0
L016954,Financials,BBB,1529274.54,0.0,0.0,35.0
L000443,Industrials,BBB,3323572.35,0.0,0.0,34.99
L045753,Energy,BBB,2083743.2,0.0,0.0,34.98
L049772,Industrials,AA,1805727.73,0.0,0.0,34.98
L028881,Technology,BBB,505889.23,0.0,0.0,34.96
L015555,Energy,AAA,2047959.25,0.0,0.0,34.95
L009648,Healthcare,AAA,447501.74,0.0,0.0,34.95
L029939,Telecom,BB,741314.77,0.0,0.0,34.94
L042490,Retail,BB,1608774.41,0.0,0.0,34.94
L036746,Consumer,A,841958.23,0.0,0.0,34.93
L011102,Industrials,AAA,3746255.18,0.0,0.0,34.9
L000908,Real_Estate,B,5681269.28,0.0,0.0,34.9
L037378,Retail,A,160623.81,0.0,0.0,34.89
L029066,Telecom,BB,1893593.63,0.0,0.0,34.89
L013633,Healthcare,BBB,474221.74,0.0,0.0,34.88
L023838,Consumer,B,340652.23,0.0,0.0,34.88
L020155,Healthcare,B,714442.41,1.0,0.0,34.87
L011317,Consumer,A,560391.89,0.0,0.0,34.86
L044144,Consumer,BBB,3312928.46,0.0,0.0,34.82
L022035,Technology,BBB,399066.42,0.0,0.0,34.81
L026736,Retail,BB,3736216.41,0.0,0.0,34.8
L030865,Technology,BB,319352.36,0.0,0.0,34.77
L012823,Healthcare,AAA,850836.99,0.0,0.0,34.75
L000250,Retail,A,60931.53,1.0,0.0,34.7
L045372,Industrials,B,2167437.39,0.0,0.0,34.66
L024292,Utilities,A,1184623.54,0.0,0.0,34.65
L029689,Technology,AAA,220288.69,1.0,0.0,34.64
L043211,Real_Estate,A,26290917.35,0.0,0.0,34.64
L036190,Financials,B,3266067.1,0.0,0.0,34.63
L005211,Financials,AA,5088284.69,0.0,0.0,34.63
L001913,Retail,AAA,351828.73,0.0,0.0,34.61
L006243,Utilities,BBB,38165347.75,0.0,0.0,34.61
L011303,Industrials,B,892462.52,0.0,0.0,34.61
L031717,Real_Estate,BB,2246110.75,0.0,0.0,34.61
L016983,Healthcare,BBB,631030.32,0.0,0.0,34.6
L017932,Consumer,B,153688.81,0.0,0.0,34.58
